bond_handle,bond_name,nomenclature,category,subcategory,project,location,date_allocation,date_disbursement,allocation_currency,allocated_allocation_currency,disbursed_allocation_currency,bond_currency,disbursed_bond_currency,disbursed_usd,refinancing,cofinancing_percentage
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,Climate Bonds Initiative Project Classification,Buildings,Commercial,SB Proyecto 15,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,30000000000,30000000000,COP,30000000000,9425041,TRUE,0.97
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,SB Proyecto 15,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,30000000000,30000000000,COP,30000000000,9425041,TRUE,0.97
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,Climate Bonds Initiative Project Classification,Buildings,Residential,SB Proyecto 27,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,13269000000,13269000000,COP,13269000000,4168696,FALSE,NA
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,ICMA Green Bonds Principles Project Categories,Green buildings,Residential,SB Proyecto 27,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,13269000000,13269000000,COP,13269000000,4168696,FALSE,NA
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,Climate Bonds Initiative Project Classification,Buildings,Commercial,SB Proyecto 28,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,35000000000,35000000000,COP,35000000000,10995881,FALSE,NA
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,SB Proyecto 28,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,35000000000,35000000000,COP,35000000000,10995881,FALSE,NA
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,Climate Bonds Initiative Project Classification,Buildings,Commercial,SB Proyecto 29,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,20000000000,20000000000,COP,20000000000,6283361,FALSE,NA
33ceef813ef14aac8ab44dc3a53606d8,Bancolombia Bono Sostenible,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,SB Proyecto 29,Colombia,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,COP,20000000000,20000000000,COP,20000000000,6283361,FALSE,NA
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Atlantic 2,Brazil,2018-04-30T00:00:00Z,2017-05-10T00:00:00Z,BRL,487465891,487465891,USD,153016885,153016885,TRUE,0.61
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UEE Atlantic 2,Brazil,2018-04-30T00:00:00Z,2017-05-10T00:00:00Z,BRL,487465891,487465891,USD,153016885,153016885,TRUE,0.61
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,UEE Atlantic 2,Brazil,2018-04-30T00:00:00Z,2017-05-10T00:00:00Z,BRL,487465891,487465891,USD,153016885,153016885,TRUE,0.61
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ISO,Other,Unspecified,UEE Atlantic 2,Brazil,2018-04-30T00:00:00Z,2017-05-10T00:00:00Z,BRL,487465891,487465891,USD,153016885,153016885,TRUE,0.61
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Calango 6,Brazil,2018-04-30T00:00:00Z,2017-05-09T00:00:00Z,BRL,256023174,256023174,USD,80366379,80366379,TRUE,0.49
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UEE Calango 6,Brazil,2018-04-30T00:00:00Z,2017-05-09T00:00:00Z,BRL,256023174,256023174,USD,80366379,80366379,TRUE,0.49
19e36a4428614da782362502bd1291a3,Attend Ambiental 2026,Climate Bonds Initiative Project Classification,Water,Treatment,Linhas de tratamento Attend Ambiental,Brazil,2019-10-09T00:00:00Z,2019-10-09T00:00:00Z,BRL,55000000,55000000,BRL,55000000,13687380,TRUE,0.8
19e36a4428614da782362502bd1291a3,Attend Ambiental 2026,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,Linhas de tratamento Attend Ambiental,Brazil,2019-10-09T00:00:00Z,2019-10-09T00:00:00Z,BRL,55000000,55000000,BRL,55000000,13687380,TRUE,0.8
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,UEE Calango 6,Brazil,2018-04-30T00:00:00Z,2017-05-09T00:00:00Z,BRL,256023174,256023174,USD,80366379,80366379,TRUE,0.49
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ISO,Other,Unspecified,UEE Calango 6,Brazil,2018-04-30T00:00:00Z,2017-05-09T00:00:00Z,BRL,256023174,256023174,USD,80366379,80366379,TRUE,0.49
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,Climate Bonds Initiative Project Classification,Energy,Wind,Chafariz 4,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,20700000,15400000,BRL,15400000,2965131,TRUE,0.13
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Chafariz 4,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,20700000,15400000,BRL,15400000,2965131,TRUE,0.13
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,Climate Bonds Initiative Project Classification,Energy,Wind,Chafariz 5,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,20700000,16600000,BRL,16600000,3196180,TRUE,0.13
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Chafariz 5,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,20700000,16600000,BRL,16600000,3196180,TRUE,0.13
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,Climate Bonds Initiative Project Classification,Energy,Wind,Chafariz 6,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,13000000,13000000,BRL,13000000,2503033,TRUE,0.09
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Chafariz 6,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,13000000,13000000,BRL,13000000,2503033,TRUE,0.09
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Brazil Energy,Brazil,2018-04-30T00:00:00Z,2017-05-11T00:00:00Z,BRL,391625072,391625072,USD,122932188,122932188,TRUE,0.45
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UEE Brazil Energy,Brazil,2018-04-30T00:00:00Z,2017-05-11T00:00:00Z,BRL,391625072,391625072,USD,122932188,122932188,TRUE,0.45
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,UEE Brazil Energy,Brazil,2018-04-30T00:00:00Z,2017-05-11T00:00:00Z,BRL,391625072,391625072,USD,122932188,122932188,TRUE,0.45
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ISO,Other,Unspecified,UEE Brazil Energy,Brazil,2018-04-30T00:00:00Z,2017-05-11T00:00:00Z,BRL,391625072,391625072,USD,122932188,122932188,TRUE,0.45
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Contour Picos 2,Brazil,2018-04-30T00:00:00Z,2017-05-12T00:00:00Z,BRL,571079500,571079500,USD,179263427,179263427,TRUE,0.62
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UEE Contour Picos 2,Brazil,2018-04-30T00:00:00Z,2017-05-12T00:00:00Z,BRL,571079500,571079500,USD,179263427,179263427,TRUE,0.62
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,UEE Contour Picos 2,Brazil,2018-04-30T00:00:00Z,2017-05-12T00:00:00Z,BRL,571079500,571079500,USD,179263427,179263427,TRUE,0.62
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ISO,Other,Unspecified,UEE Contour Picos 2,Brazil,2018-04-30T00:00:00Z,2017-05-12T00:00:00Z,BRL,571079500,571079500,USD,179263427,179263427,TRUE,0.62
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Rio Energy I,Brazil,2018-04-30T00:00:00Z,2017-05-13T00:00:00Z,BRL,650772000,650772000,USD,204279122,204279122,TRUE,0.6
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UEE Rio Energy I,Brazil,2018-04-30T00:00:00Z,2017-05-13T00:00:00Z,BRL,650772000,650772000,USD,204279122,204279122,TRUE,0.6
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,UEE Rio Energy I,Brazil,2018-04-30T00:00:00Z,2017-05-13T00:00:00Z,BRL,650772000,650772000,USD,204279122,204279122,TRUE,0.6
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,ISO,Other,Unspecified,UEE Rio Energy I,Brazil,2018-04-30T00:00:00Z,2017-05-13T00:00:00Z,BRL,650772000,650772000,USD,204279122,204279122,TRUE,0.6
3138cc32cdef45918af3cade062653bd,FEFA 18V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Protected Agriculture,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,1311000000,1311000000,MXN,1311000000,67507723,TRUE,0.8
3138cc32cdef45918af3cade062653bd,FEFA 18V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Protected Agriculture,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,1311000000,1311000000,MXN,1311000000,67507723,TRUE,0.8
3138cc32cdef45918af3cade062653bd,FEFA 18V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Localized irrigation,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,744000000,744000000,MXN,744000000,38311019,TRUE,0.8
3138cc32cdef45918af3cade062653bd,FEFA 18V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Localized irrigation,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,744000000,744000000,MXN,744000000,38311019,TRUE,0.8
3138cc32cdef45918af3cade062653bd,FEFA 18V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Sprinkler irrigation,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,448000000,448000000,MXN,448000000,23069001,TRUE,0.8
3138cc32cdef45918af3cade062653bd,FEFA 18V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Sprinkler irrigation,Mexico,2018-10-23T00:00:00Z,2019-01-31T00:00:00Z,MXN,448000000,448000000,MXN,448000000,23069001,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Protected agriculture FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,529700000,529700000,MXN,529700000,27318205,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Protected agriculture FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,529700000,529700000,MXN,529700000,27318205,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Forestry FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,242500000,242500000,MXN,242500000,12506446,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Forestry FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,242500000,242500000,MXN,242500000,12506446,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Localized irrigation FEFA19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,287000000,287000000,MXN,287000000,14801444,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Localized irrigation FEFA19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,287000000,287000000,MXN,287000000,14801444,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Sprinkler irrigation FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,144400000,144400000,MXN,144400000,7447137,TRUE,0.8
3b70961fc8884f169dc04b9d539085f2,FEFA 19V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Sprinkler irrigation FEFA 19V,Mexico,2019-11-22T00:00:00Z,2020-11-22T00:00:00Z,MXN,144400000,144400000,MXN,144400000,7447137,TRUE,0.8
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,Climate Bonds Initiative Project Classification,Energy,Wind,Chafariz 7,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,12600000,12600000,BRL,12600000,2426016,TRUE,0.08
19a9b617aa704f8285094522d06a5367,Neoenergia - 6ª emissão de debêntures,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Chafariz 7,Brazil,2019-07-23T00:00:00Z,2020-03-30T00:00:00Z,BRL,12600000,12600000,BRL,12600000,2426016,TRUE,0.08
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Transmission,Subestacion Coronado,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,4883113.12,4883113.12,USD,4883113.12,4883113,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Subestacion Coronado,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,4883113.12,4883113.12,USD,4883113.12,4883113,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Balsa Inferior,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,25135478.81,25135478.81,USD,25135478.81,25135478,FALSE,0.6
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Balsa Inferior,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,25135478.81,25135478.81,USD,25135478.81,25135478,FALSE,0.6
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Ventanas,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,7704959.3,7704959.3,USD,7704959.3,7704959,FALSE,0.4
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Ventanas,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,7704959.3,7704959.3,USD,7704959.3,7704959,FALSE,0.4
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,San Lorenzo,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,20176348.39,20176348.39,USD,20176348.39,20176348,FALSE,0.3
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,San Lorenzo,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,20176348.39,20176348.39,USD,20176348.39,20176348,FALSE,0.3
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Los Negros II,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,43741535.01,43741535.01,USD,43741535.01,43741535,FALSE,0.1
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Los Negros II,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,43741535.01,43741535.01,USD,43741535.01,43741535,FALSE,0.1
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Toro 3,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,94864266.33,94864266.33,USD,94864266.33,94864266,FALSE,0.9
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Toro 3,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,94864266.33,94864266.33,USD,94864266.33,94864266,FALSE,0.9
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Sigifredo y San Lorenzo,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,19762133.9,19762133.9,USD,19762133.9,19762133,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Sigifredo y San Lorenzo,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,19762133.9,19762133.9,USD,19762133.9,19762133,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Bijagua,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,24198616.57,24198616.57,USD,24198616.57,24198616,FALSE,0.8
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Bijagua,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,24198616.57,24198616.57,USD,24198616.57,24198616,FALSE,0.8
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,La Esperanza,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,12543058.08,12543058.08,USD,12543058.08,12543058,FALSE,0.65
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,La Esperanza,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,12543058.08,12543058.08,USD,12543058.08,12543058,FALSE,0.65
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Muelle Pital,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,10850264.29,10850264.29,USD,10850264.29,10850264,FALSE,0.9
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Muelle Pital,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,10850264.29,10850264.29,USD,10850264.29,10850264,FALSE,0.9
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Tacares,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,8463064.91,8463064.91,USD,8463064.91,8463064,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Tacares,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,8463064.91,8463064.91,USD,8463064.91,8463064,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Hydro,Platanar,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,38928251.92,38928251.92,USD,38928251.92,38928251,FALSE,0.4
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Platanar,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,38928251.92,38928251.92,USD,38928251.92,38928251,FALSE,0.4
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Wind,Los Santos,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,5558893.71,5558893.71,USD,5558893.71,5558893,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Los Santos,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,5558893.71,5558893.71,USD,5558893.71,5558893,FALSE,0.5
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,Climate Bonds Initiative Project Classification,Energy,Wind,Mogote,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,30625562.5,30625562.5,USD,30625562.5,30625562,FALSE,0.8
0f91b88562524743ad5ecf105cddab89,Banco Nacional de Costa Rica 2021,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Mogote,Costa Rica,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,USD,30625562.5,30625562.5,USD,30625562.5,30625562,FALSE,0.8
d926bd6190f14503bf5981ccf4d7c715,BNDES Green Bond 2017,Climate Bonds Initiative Project Classification,Energy,Wind,UEE Santa Vitória do Palmar,Brazil,2018-04-30T00:00:00Z,2017-05-14T00:00:00Z,BRL,420491626,420491626,USD,131993479,131993479,FALSE,0.49
