bond_handle,bond_name,nomenclature,category,subcategory,project,location,indicator,unit,planned_value,measured_value,can_be_aggregated,methodology_code,measurement_period_start,measurement_period_end
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total planted area,percent,NA,1.061,FALSE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total planted area,percent,NA,1.0227,FALSE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total planted area,percent,NA,1.0227,FALSE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total planted area,percent,NA,1.0171,FALSE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total planted area,percent,NA,1.0171,FALSE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,30,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,30,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,27,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,27,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,31,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,31,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,33,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,33,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,34,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,ha high value area protected,hectare,NA,34,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,839,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,839,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,787,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,787,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,3392,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,3392,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,1120,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,1120,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,687,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# fauna species identified,unit,NA,687,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,2544,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,2544,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,3355,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,3355,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,3392,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,3392,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,4839,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,4839,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,4800,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# visitors in natural parks,unit,NA,4800,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,55164858.82,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,55164858.82,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,54831926.56,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,54831926.56,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,57867710.7,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,57867710.7,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,70464382.50999999,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,70464382.50999999,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,60657122,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Sustainable forestry (certification),Brazil,t total CO2 captured/stock,metric ton,NA,60657122,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,3247,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,3247,TRUE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,4276,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,4276,TRUE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,5962,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,5962,TRUE,NA,2017-01-01T00:00:00Z,2017-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,3376,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,3376,TRUE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,5924,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,# people benefited by environmental education programs,unit,NA,5924,TRUE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.17,FALSE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.17,FALSE,NA,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.32,FALSE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.32,FALSE,NA,2019-01-01T00:00:00Z,2019-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.42,FALSE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.42,FALSE,NA,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,ICMA Green Bonds Principles Project Categories,Environmental management,Natural landscapes,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.36,FALSE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
ee7a68239dbe4664adad596c19403c93,Suzano Papel e Celulose Green Bond 2026,Climate Bonds Initiative Project Classification,Land-use,Ecosystem Conservation & Restoration,Preserving biodiversity,Brazil,% natural areas per total area,percent,NA,44.36,FALSE,NA,2018-01-01T00:00:00Z,2018-12-01T00:00:00Z
7764daf78634437c8d58059674d26e96,ISA CTEEP - 8ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itapura S.A. (Lote 25) - 8°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
